"match_id","gold_diff","xp_diff","cs_diff","kills_diff","gold_diff_top","xp_diff_top","cs_diff_top","gold_diff_jungle","xp_diff_jungle","cs_diff_jungle","gold_diff_mid","xp_diff_mid","cs_diff_mid","gold_diff_adc","xp_diff_adc","cs_diff_adc","gold_diff_support","xp_diff_support","cs_diff_support","blue_dragons","red_dragons","blue_voidgrubs","red_voidgrubs","first_blood","blue_avg_champion_wr","red_avg_champion_wr","synergy_diff","blue_has_duo","red_has_duo","blue_duo_impact","red_duo_impact","duo_impact_diff","blue_wins","resultado"
"BR1_3226962476",810,1850,8,2,-157,-169,-25,313,616,5,1179,1114,13,-102,308,15,-423,-19,0,0,1,0,3,0,0.499195417606724,0.477232656056186,0.0219627615505382,0,0,0,0,0,1,"Azul vence"
"BR1_3226965958",-3806,-3550,-70,-9,377,498,1,-928,-1599,-35,-1826,-1202,-11,-1757,-757,-21,328,-490,-4,0,1,0,3,0,0.504110189690358,0.485480617112686,0.0186295725776717,1,1,-0.235507246376812,0.141430193441117,-0.376937439817929,0,"Vermelho vence"
"BR1_3226970593",1466,1727,34,3,384,-7,8,1027,1371,20,-747,-98,-7,765,155,13,37,306,0,0,0,1,2,0,0.517836922557506,0.502492954349342,0.0153439682081631,0,1,0,0.0655270655270656,-0.0655270655270656,1,"Azul vence"
"BR1_3226975008",-2195,-1398,5,-6,-6,186,1,-401,357,17,-1122,-1035,0,-589,-392,-9,-77,-514,-4,1,0,3,0,0,0.516282622606152,0.457751010447647,0.0585316121585047,1,1,-0.271152926725216,0.0369494635798983,-0.308102390305114,0,"Vermelho vence"
"BR1_3226976113",442,-1516,-47,1,520,146,-31,101,-836,-9,748,372,15,-804,-1005,-20,-123,-193,-2,0,1,1,2,1,0.495781405858278,0.52840783952115,-0.0326264336628715,1,0,-0.333333333333333,0,-0.333333333333333,0,"Vermelho vence"
"BR1_3226984645",2093,266,15,4,1659,1681,43,2101,489,-8,-60,-464,9,-586,-363,-24,-1021,-1077,-5,0,1,3,0,1,0.508660139763953,0.441031360540626,0.0676287792233273,1,1,0.46,-0.197135870348074,0.657135870348074,1,"Azul vence"
"BR1_3226985496",471,686,28,0,1449,1240,33,-1055,-302,-7,-389,-183,0,647,6,5,-181,-75,-3,0,1,3,0,1,0.509465211178921,0.443208866268757,0.066256344910164,1,1,-0.230708629605688,0.141281470870688,-0.371990100476376,0,"Vermelho vence"
"BR1_3226991393",-2886,-1584,-3,-6,-812,-241,-3,108,29,10,94,525,23,-1456,-873,-30,-820,-1024,-3,0,0,3,0,0,0.515103273828631,0.508037516465311,0.00706575736331905,1,1,0.0190115647034799,-0.0138668456062551,0.032878410309735,1,"Azul vence"
"BR1_3226992870",-3453,-2963,-35,-7,-1151,-353,-5,14,-4,1,-1104,-1092,-20,-921,-705,-15,-291,-809,4,0,0,0,0,0,0.527960531661816,0.475178729588539,0.0527818020732767,1,0,-0.0303030303030303,0,-0.0303030303030303,1,"Azul vence"
"BR1_3226997586",2692,1933,6,5,559,825,-6,379,-444,-12,507,273,6,27,1084,15,1220,195,3,0,0,0,3,0,0.484586085314991,0.496655178690078,-0.0120690933750875,1,1,0.173179056551991,-0.389601011221415,0.562780067773406,1,"Azul vence"
"BR1_3227000730",1444,-119,3,3,456,365,8,194,32,-7,447,-222,1,473,179,6,-126,-473,-5,0,1,3,0,1,0.514766253286382,0.486035022219652,0.0287312310667307,1,1,-0.439393939393939,0.361045825048034,-0.800439764441973,0,"Vermelho vence"
"BR1_3227002707",3168,2355,63,4,668,868,22,326,457,11,243,181,16,1284,284,15,647,565,-1,1,0,2,1,1,0.492632781951168,0.529153828780205,-0.0365210468290363,1,1,-0.0524891774891775,-0.140998707175178,0.0885095296860003,1,"Azul vence"
"BR1_3227006558",45,31,2,0,20,0,1,0,0,0,25,31,1,0,0,0,0,0,0,0,0,0,0,0,0.527243354554096,0.484362793393219,0.0428805611608762,1,1,-0.40791288672156,0.116311916311916,-0.524224803033476,0,"Vermelho vence"
"BR1_3227008790",-5949,-3750,-54,-11,-730,-487,-11,-2158,-1193,-22,-311,-4,3,-2105,-978,-37,-645,-1088,13,0,1,0,0,0,0.506438425206326,0.511695477293179,-0.0052570520868529,1,1,-0.0621598588074161,0.359160638050915,-0.421320496858331,0,"Vermelho vence"
"BR1_3227011409",-1495,-1926,-46,-2,-759,-800,-37,215,233,9,470,-697,-8,-238,-334,-6,-1183,-328,-4,0,1,0,3,0,0.513044858188754,0.474901966368381,0.0381428918203729,1,0,-0.141666666666667,0,-0.141666666666667,0,"Vermelho vence"
"BR1_3227012134",-4155,-1609,-23,-8,-1685,-1547,-43,-1133,335,9,-1816,-925,-22,432,658,26,47,-130,7,0,0,0,0,1,0.480243660289524,0.479196515829365,0.00104714446015874,0,0,0,0,0,0,"Vermelho vence"
"BR1_3227014219",2199,765,-9,5,299,197,-7,805,339,3,1172,151,-3,240,195,-1,-317,-117,-1,0,1,3,0,1,0.501297673525875,0.4984018295628,0.00289584396307452,1,1,0.185185185185185,-0.0524891774891775,0.237674362674363,1,"Azul vence"
"BR1_3227016007",-2175,-716,-7,-6,-102,121,15,-960,-788,-16,388,493,8,-1618,-1024,-21,117,482,7,0,1,3,0,0,0.508557389638614,0.488084451917296,0.0204729377213181,1,1,0.1,0.161342917519655,-0.0613429175196554,0,"Vermelho vence"
"BR1_3227019409",-618,-1129,-62,2,-175,-492,-5,465,-14,-2,-1079,-1092,-46,-95,300,-9,266,169,0,1,0,2,1,1,0.486658402824731,0.496545197303463,-0.00988679447873198,1,1,0.197435897435897,-0.254366094263792,0.45180199169969,1,"Azul vence"
"BR1_3227026482",-1711,-1412,-38,-3,447,-153,11,-592,147,-15,389,195,-3,-1340,-706,-39,-615,-895,8,0,1,0,0,0,0.507225028781742,0.488855199871212,0.0183698289105299,1,1,-0.0564388120839734,0.157382635702216,-0.213821447786189,0,"Vermelho vence"
"BR1_3227028283",134,-140,1,0,495,372,14,-78,-250,-12,790,628,23,-823,770,-13,-250,-1660,-11,0,0,3,0,0,0.503057266070044,0.506693115671148,-0.00363584960110408,1,1,-0.290445269016698,0.314141591538852,-0.604586860555549,0,"Vermelho vence"
"BR1_3227030467",-254,691,-15,-1,1494,1735,25,-65,-500,-14,-231,-626,-13,-1842,-477,-16,390,559,3,0,0,0,3,0,0.48113580831463,0.559416500606977,-0.0782806922923468,1,1,-0.347932768985401,0.076100166394284,-0.424032935379685,0,"Vermelho vence"
"BR1_3227033450",-147,309,24,0,-304,209,19,8,-31,-1,-174,293,2,113,282,13,210,-444,-9,0,1,0,1,0,0.464857369973252,0.500903725636445,-0.0360463556631925,1,1,-0.0303030303030303,0.285828754578755,-0.316131784881785,0,"Vermelho vence"
"BR1_3227034735",2864,1982,-2,7,-619,-168,-16,1446,490,6,1119,424,-7,-11,200,7,929,1036,8,1,0,2,0,1,0.506109418857156,0.466497013636718,0.0396124052204383,1,1,0.162373737373737,-0.208978073988216,0.371351811361953,1,"Azul vence"
"BR1_3227035780",2647,2903,36,7,225,140,-2,422,426,7,389,714,-1,778,663,23,833,960,9,0,1,0,2,1,0.522610325621836,0.471307613775838,0.0513027118459972,1,1,0.0731962481962481,-0.185083314788027,0.258279562984275,1,"Azul vence"
"BR1_3227038883",-774,-1343,-48,1,-512,-702,-14,-166,-948,-23,1623,828,21,-1406,-574,-27,-313,53,-5,0,0,0,3,1,0.506207145352969,0.536794363144947,-0.0305872177919779,1,1,-0.394053315105947,0.329052450906154,-0.723105766012101,0,"Vermelho vence"
"BR1_3227039392",2491,1599,51,2,1324,986,25,1346,1020,19,-600,-718,2,415,462,3,6,-151,2,0,0,3,0,0,0.50288935314995,0.479923960571755,0.0229653925781947,1,1,0.469215969215969,-0.09760490749213,0.566820876708099,1,"Azul vence"
"BR1_3227039785",416,-197,-15,-3,198,-438,-10,-914,-32,-2,-335,-157,-10,1075,-101,5,392,531,2,0,0,3,0,0,0.516450386896654,0.463719756779902,0.0527306301167519,0,1,0,0.461764705882353,-0.461764705882353,0,"Vermelho vence"
"BR1_3227047466",-2062,-378,-5,-6,-1583,-1461,-22,32,1269,18,-818,-171,11,516,-202,-23,-209,187,11,0,0,0,0,0,0.521017559175109,0.521975769275367,-0.00095821010025765,1,1,0.0530303030303031,-0.151146390493727,0.20417669352403,1,"Azul vence"
"BR1_3227053215",-3327,-903,-31,-4,-205,157,-26,-157,894,18,-696,-587,0,-1670,-831,-24,-599,-536,1,1,0,3,0,0,0.491167293979203,0.534799183671863,-0.0436318896926606,0,1,0,0.396103896103896,-0.396103896103896,0,"Vermelho vence"
"BR1_3227054003",-2123,-1952,-54,-2,-403,-385,-15,-526,-1003,-24,-388,-359,-5,-531,-233,-9,-275,28,-1,0,0,0,0,0,0.464783203415758,0.499255373681148,-0.0344721702653907,1,1,-0.0308857808857809,0.211580086580087,-0.242465867465867,0,"Vermelho vence"
"BR1_3227054926",-1659,-2283,-47,-2,907,725,3,-2682,-1883,-24,-96,-480,-15,227,183,-5,-15,-828,-6,0,1,3,0,1,0.491994145458827,0.477075957309144,0.0149181881496829,1,1,-0.197348484848485,0.133990723887984,-0.331339208736469,0,"Vermelho vence"
"BR1_3227060257",-490,266,-21,0,-179,-430,-23,-289,540,2,-25,-212,-8,210,-59,16,-207,427,-8,0,0,0,3,1,0.502674797301663,0.521507042909971,-0.0188322456083081,0,1,0,0.099910691958704,-0.099910691958704,0,"Vermelho vence"
"BR1_3227070304",-1983,-1277,-3,-2,1708,1633,29,-1616,-1169,-7,-677,100,10,-751,-867,-32,-647,-974,-3,0,1,3,0,1,0.451041271045261,0.511529206326876,-0.0604879352816144,0,1,0,-0.0625,0.0625,1,"Azul vence"
"BR1_3227070847",1394,1116,-24,3,313,400,-9,-257,423,8,68,-499,-24,1523,218,-4,-253,574,5,1,0,3,0,1,0.493008385731937,0.522341221283729,-0.0293328355517918,1,1,0.477272727272727,-0.234357026756689,0.711629754029417,1,"Azul vence"
"BR1_3227073572",1161,-657,10,1,1423,591,32,-658,-778,-7,-546,-664,-10,294,-16,0,648,210,-5,0,0,3,0,0,0.494950010154205,0.511269275803275,-0.0163192656490703,1,1,-0.424410818383654,0.211883541295306,-0.63629435967896,0,"Vermelho vence"
"BR1_3227080161",2282,1007,16,4,-102,125,-1,-152,492,10,737,131,10,1231,583,2,568,-324,-5,0,0,3,0,1,0.540816478564002,0.518259141615633,0.0225573369483695,0,1,0,-0.0156976744186047,0.0156976744186047,1,"Azul vence"
"BR1_3227081696",-3877,-2796,-36,-9,-146,-296,16,-333,488,17,-1136,-1283,-25,-2057,-1508,-44,-205,-197,0,0,1,0,0,0,0.485292558621017,0.531196726645411,-0.045904168024394,1,1,-0.453012972731283,0.267927503881988,-0.72094047661327,0,"Vermelho vence"
"BR1_3227084151",-3677,-1859,-14,-8,-393,-706,10,-679,605,18,-385,56,-17,-1846,-957,-21,-374,-857,-4,0,1,0,0,0,0.513556745279726,0.479906503277931,0.0336502420017946,0,1,0,0.0388440860215054,-0.0388440860215054,0,"Vermelho vence"
"BR1_3227087629",1437,792,14,1,-69,-435,-3,561,414,7,213,237,11,458,-143,2,274,719,-3,0,1,3,0,1,0.491303244029842,0.510421481409797,-0.0191182373799548,0,1,0,0.48,-0.48,0,"Vermelho vence"
"BR1_3227091798",-1571,-982,11,-4,618,677,25,-1756,-1147,2,-310,-374,-14,-5,-116,-9,-118,-22,7,0,1,0,2,0,0.495651156633955,0.508797796263422,-0.013146639629467,1,1,0.21923460287259,-0.135734675952067,0.354969278824657,1,"Azul vence"
"BR1_3227097211",-2083,-3162,-63,-5,-476,-953,-13,1396,-30,-3,-1662,-1107,-11,-1209,-324,-15,-132,-748,-21,1,0,2,1,1,0.488184225754072,0.482014899667132,0.0061693260869401,1,1,-0.411904761904762,0.0535407656525669,-0.465445527557329,0,"Vermelho vence"
"BR1_3227099885",-1743,-897,26,-3,-1263,-660,-20,-56,172,-7,408,885,31,-525,-528,19,-307,-766,3,0,1,0,3,0,0.518836168548108,0.541134253861335,-0.0222980853132269,1,1,-0.125,0.301126303662382,-0.426126303662382,0,"Vermelho vence"
"BR1_3227106528",1714,1953,10,5,-500,-158,-11,49,636,11,486,52,-2,720,341,3,959,1082,9,0,0,0,0,0,0.507843884934044,0.528128250204791,-0.0202843652707476,0,1,0,0.39830985915493,-0.39830985915493,0,"Vermelho vence"
"BR1_3227114197",-2453,-1146,-6,-4,233,276,15,-881,-273,4,-1483,-901,-29,-462,-311,-5,140,63,9,1,0,3,0,0,0.487832252610082,0.524424334203312,-0.0365920815932305,1,1,-0.255333092289614,0.253691670648192,-0.509024762937806,0,"Vermelho vence"
"BR1_3227118459",-1476,-1914,-60,0,-1750,-1595,-25,316,217,5,-361,-609,-14,-205,-692,-31,524,765,5,1,0,0,0,1,0.521039949825703,0.545951669553135,-0.0249117197274318,1,1,-0.221304519653641,0.0578671328671329,-0.279171652520774,0,"Vermelho vence"
"BR1_3227122879",-1255,-1280,-49,-2,-56,-123,-20,702,-418,-8,-624,-67,-3,-1110,-514,-14,-167,-158,-4,0,1,0,1,0,0.498512813863999,0.477451122899728,0.0210616909642705,1,1,0.328042328042328,-0.321367271730743,0.649409599773071,1,"Azul vence"
"BR1_3227127207",524,559,66,-1,-320,799,29,-351,-167,14,1382,664,14,257,-9,11,-444,-728,-2,0,1,0,0,1,0.466368324578799,0.524166286102041,-0.0577979615232421,1,1,0.00196616778130979,-0.195285359801489,0.197251527582799,1,"Azul vence"
"BR1_3227128210",-132,692,-3,-1,-1225,-604,-35,-262,926,8,924,717,33,-1,-445,-3,432,98,-6,1,0,0,3,0,0.486549673961352,0.481480353908733,0.00506932005261912,1,1,0.10714022819286,-0.129048582995951,0.236188811188811,1,"Azul vence"
"BR1_3227133757",3830,2733,82,5,-132,-2,13,683,1134,27,1008,297,-11,1646,930,42,625,374,11,0,0,0,0,0,0.462468066063182,0.441155121564778,0.0213129444984045,1,1,0.1266018416483,-0.0324779339653481,0.159079775613648,1,"Azul vence"
"BR1_3227136924",-467,-856,-47,2,-1367,-1665,-35,-801,-537,-12,-518,-226,-8,976,1229,18,1243,343,-10,0,0,3,0,1,0.485894419358429,0.451149987006283,0.034744432352146,1,1,0.177516726756209,-0.22936388410786,0.406880610864069,1,"Azul vence"
"BR1_3227142683",1477,1315,4,5,-74,-39,-14,-367,-15,4,-834,-407,-12,1926,1172,23,826,604,3,1,0,3,0,1,0.505730765540806,0.504777416994981,0.000953348545824961,1,1,-0.369047619047619,0.0597853535353535,-0.428832972582972,0,"Vermelho vence"
"BR1_3227146071",3755,1014,2,8,1485,1132,13,549,665,5,629,-112,-9,-261,-849,-15,1353,178,8,0,1,3,0,1,0.523926038711426,0.480310846663301,0.0436151920481247,1,1,0.0378205128205128,0.0132727003845016,0.0245478124360112,1,"Azul vence"
"BR1_3227154089",1775,1794,16,2,-524,-575,-7,443,1217,22,1120,561,-17,946,735,22,-210,-144,-4,0,0,0,0,1,0.503403518907679,0.475999316587604,0.0274042023200752,1,1,0.262529137529138,0.0646367521367522,0.197892385392385,1,"Azul vence"
"BR1_3227154807",570,1200,28,1,367,429,-2,-211,356,9,-308,364,6,416,-46,15,306,97,0,0,1,3,0,0,0.467923773526215,0.487547724306607,-0.019623950780392,0,1,0,-0.452945402298851,0.452945402298851,1,"Azul vence"
"BR1_3227155682",-119,-1240,-42,2,-233,-402,-21,604,480,-1,740,-576,-2,-458,-77,-18,-772,-665,0,0,0,0,0,0,0.50997971174376,0.50689021242375,0.00308949932000957,1,1,-0.267690642690643,0.0332944832944833,-0.300985125985126,0,"Vermelho vence"
"BR1_3227161790",-3675,-2994,-76,-4,-1023,-1215,-19,-722,-938,-19,51,-402,-10,-1311,-455,-30,-670,16,2,0,0,0,3,0,0.487037735280605,0.528585434173669,-0.041547698893064,1,0,-0.0880129672006102,0,-0.0880129672006102,0,"Vermelho vence"
"BR1_3227169180",69,437,17,-1,324,3,7,907,706,10,-523,-568,1,-901,23,-9,262,273,8,0,0,3,0,0,0.483868883126889,0.462697070628654,0.0211718124982347,1,1,0.307926243410114,-0.470632530120482,0.778558773530596,1,"Azul vence"
"BR1_3227176045",-1346,-1380,-3,-4,-557,-480,-11,-122,-129,-3,480,319,9,-1573,-684,1,426,-406,1,0,1,0,3,0,0.530140124662511,0.523048087683529,0.00709203697898253,1,0,0.307352530844923,0,0.307352530844923,1,"Azul vence"
"BR1_3227177731",4372,2993,65,7,-127,-584,4,757,146,-5,1523,1525,41,1418,891,22,801,1015,3,1,0,2,1,1,0.529641620241334,0.53550120888817,-0.00585958864683556,1,1,0.308089244851259,-0.150154497443654,0.458243742294913,1,"Azul vence"
"BR1_3227185521",597,-297,-7,-2,207,183,-8,1506,333,5,716,443,7,-1245,-535,-11,-587,-721,0,0,1,0,3,0,0.492513526636347,0.468378174338364,0.024135352297983,1,1,-0.0337794453069595,0.320332007981324,-0.354111453288284,0,"Vermelho vence"
"BR1_3227187382",-1231,-1821,-70,-1,612,463,-4,-943,-833,-16,368,-765,-9,-28,-392,-31,-1240,-294,-10,0,1,0,3,0,0.469511769412913,0.476075184967531,-0.0065634155546182,1,0,-0.0664473684210526,0,-0.0664473684210526,0,"Vermelho vence"
"BR1_3227189993",4229,2924,2,13,-127,118,-16,1628,1044,8,422,849,-4,1474,710,24,832,203,-10,0,0,0,3,1,0.455054419297312,0.517267382053182,-0.0622129627558693,0,1,0,0.0333452262023691,-0.0333452262023691,1,"Azul vence"
"BR1_3227192725",3102,2822,39,4,2220,1539,15,43,-214,-8,110,261,4,76,804,16,653,432,12,0,1,3,0,0,0.481218883267439,0.528326620863934,-0.0471077375964949,1,1,0.313413547237077,0.0130522088353414,0.300361338401735,1,"Azul vence"
"BR1_3227199992",-784,273,29,-1,-510,-931,-14,-287,317,2,1210,1531,43,-990,-465,2,-207,-179,-4,1,0,0,3,0,0.481436223230939,0.492373930700608,-0.0109377074696693,1,1,-0.0282323232323232,-0.313690476190476,0.285458152958153,1,"Azul vence"
"BR1_3227200129",-547,-801,-25,2,-1682,-1231,-33,-136,-719,-9,-140,-55,-1,913,933,14,498,271,4,0,0,1,2,0,0.493532519332519,0.501296979868864,-0.00776446053634428,0,0,0,0,0,1,"Azul vence"
"BR1_3227204139",1965,1774,-11,5,856,1206,40,1227,425,-4,123,353,-20,-375,-363,-18,134,153,-9,0,1,3,0,0,0.516646665851114,0.505893603825145,0.0107530620259687,1,1,0.280233773018153,-0.0854004530415821,0.365634226059735,1,"Azul vence"
"BR1_3227205564",1617,2016,49,3,903,799,31,-1172,954,22,7,-678,-17,1115,275,11,764,666,2,1,0,3,0,0,0.505499499714978,0.470019571192132,0.0354799285228455,1,1,0.0714285714285714,-0.205980980980981,0.277409552409552,1,"Azul vence"
"BR1_3227206103",-2364,-2355,-9,-4,-621,-1026,1,-1236,-211,2,-24,-404,-14,-169,40,2,-314,-754,0,0,0,0,0,0,0.438364725708074,0.507847020744882,-0.0694822950368086,1,1,-0.280519667544437,0.338380460119591,-0.618900127664028,0,"Vermelho vence"
"BR1_3227210048",-1503,-637,-29,0,-718,-535,-21,-716,-429,-6,-584,-369,-7,472,138,4,43,558,1,0,0,2,1,0,0.478493824229595,0.493601693229263,-0.0151078689996677,1,1,-0.032967032967033,0.513071895424837,-0.54603892839187,0,"Vermelho vence"
"BR1_3227212074",-506,290,-16,-1,-588,-219,-27,-638,-332,-5,651,1125,14,182,395,10,-113,-679,-8,1,0,0,0,1,0.472907939537327,0.508525607416601,-0.0356176678792748,1,1,0.466666666666667,-0.341708703830369,0.808375370497036,1,"Azul vence"
"BR1_3227215863",-3630,-3201,-22,-7,-408,-751,6,-1130,-603,-3,-1866,-1951,-40,-36,-265,0,-190,369,15,0,0,2,1,1,0.473406470487749,0.488984806196779,-0.0155783357090303,0,1,0,0.373913043478261,-0.373913043478261,0,"Vermelho vence"
"BR1_3227222982",-2021,-1903,-22,-3,-203,243,8,-646,-447,-1,-1242,-1400,-40,177,255,7,-107,-554,4,0,1,0,3,1,0.489741421422708,0.515472964398066,-0.0257315429753574,1,1,-0.313690476190476,0.302738384803602,-0.616428860994078,0,"Vermelho vence"
"BR1_3227226117",-950,77,-20,0,196,-331,-8,-1533,-26,1,147,410,0,193,-119,-4,47,143,-9,0,1,1,0,0,0.519655653601477,0.53556171692256,-0.0159060633210822,1,0,-0.512459444844989,0,-0.512459444844989,0,"Vermelho vence"
"BR1_3227229263",-669,-1214,-18,0,1231,1178,25,-408,-304,-4,-412,-499,-9,-930,-1435,-33,-150,-154,3,0,1,2,1,1,0.515461565976241,0.525860051876364,-0.010398485900123,1,1,-0.119404884478169,0.307708458923785,-0.427113343401954,0,"Vermelho vence"
"BR1_3227229920",-2895,-2016,-25,-9,-1618,-821,-17,999,-70,6,421,289,-1,-2292,-1011,-16,-405,-403,3,0,0,0,0,0,0.497778474573909,0.494944170250379,0.00283430432352999,1,1,-0.125,0.0714285714285714,-0.196428571428571,0,"Vermelho vence"
"BR1_3227235811",714,-1311,16,0,-242,-292,12,391,-586,-20,-825,-45,24,885,-557,-2,505,169,2,0,1,0,0,0,0.496146547513423,0.512783991026975,-0.0166374435135521,1,1,-0.387259903961585,0.313173330292896,-0.70043323425448,0,"Vermelho vence"
"BR1_3227236848",436,-333,62,-2,207,-142,26,616,1005,22,-321,-786,-16,301,74,23,-367,-484,7,0,1,2,1,0,0.502031909008262,0.479092147873743,0.0229397611345183,1,1,-0.0654489042160275,-0.0142824667302059,-0.0511664374858216,1,"Azul vence"
"BR1_3227238902",545,134,21,0,240,-441,7,767,821,12,392,248,4,-320,-439,-14,-534,-55,12,0,1,0,0,1,0.512227837656339,0.470317725549536,0.0419101121068027,1,1,-0.0852362476090915,-0.142793016396888,0.0575567687877968,1,"Azul vence"
"BR1_3227240629",1166,577,-13,2,899,568,-4,442,-234,-1,40,151,-4,517,148,4,-732,-56,-8,0,1,3,0,1,0.392740805978686,0.509184197952347,-0.116443391973661,1,1,-0.307335434173669,-0.0580357142857143,-0.249299719887955,0,"Vermelho vence"
"BR1_3227248973",1436,827,59,1,699,566,20,305,-285,-8,401,774,45,23,275,-1,8,-503,3,0,1,3,0,0,0.539689770163736,0.511772112608014,0.0279176575557221,1,1,0.140544600938967,-0.185576923076923,0.32612152401589,1,"Azul vence"
"BR1_3227249381",1110,864,38,0,232,328,17,-1469,20,-1,942,326,30,866,92,1,539,98,-9,0,0,3,0,1,0.524271891965561,0.501373195948434,0.0228986960171271,1,1,0.0842605944083954,-0.151487737952324,0.235748332360719,1,"Azul vence"
"BR1_3227253130",-1686,-917,-3,-3,613,550,21,-1062,-39,0,-591,-610,-6,-294,-121,-16,-352,-697,-2,0,1,0,3,1,0.490553031798319,0.519291774859514,-0.0287387430611954,0,1,0,-0.393738140417457,0.393738140417457,1,"Azul vence"
"BR1_3227255474",-4384,-3088,-52,-8,-336,-1136,-15,-1432,-288,2,-411,-631,-24,-1381,-224,-13,-824,-809,-2,0,1,3,0,0,0.48449111974344,0.554157533571599,-0.0696664138281582,1,1,-0.115416883536631,0.333706434370717,-0.449123317907348,0,"Vermelho vence"
"BR1_3227257041",118,626,-4,3,-81,329,2,232,133,10,-1585,-474,-27,638,100,8,914,538,3,1,0,0,3,1,0.493799057300893,0.551396544472118,-0.0575974871712251,1,1,0.121311475409836,-0.0205254921340912,0.141836967543927,0,"Vermelho vence"
"BR1_3227258726",2596,1002,-18,8,1208,966,4,1531,281,-1,290,-11,11,-715,-254,-28,282,20,-4,0,1,3,0,1,0.492872697331652,0.468474218603667,0.0243984787279853,1,1,-0.278888465403139,0.072748126277538,-0.351636591680677,0,"Vermelho vence"
"BR1_3227261411",1033,1076,42,1,1088,877,34,1134,1337,33,893,851,7,-1964,-848,-27,-118,-1141,-5,1,0,3,0,1,0.471805167583156,0.456047580886194,0.0157575866969619,1,1,0.439498703543647,-0.283966606901269,0.723465310444917,1,"Azul vence"
"BR1_3227264003",-1845,-1735,-2,-6,-907,-1598,-4,-137,583,19,473,39,-11,62,-391,-3,-1336,-368,-3,0,1,3,0,0,0.509357664138438,0.534564461052767,-0.025206796914329,0,1,0,0.442760942760943,-0.442760942760943,0,"Vermelho vence"
"BR1_3227265803",-2087,-910,1,-4,-1379,-1126,-19,136,28,-2,2109,1402,28,-1609,-847,-14,-1344,-367,8,0,0,0,3,0,0.479564401591754,0.415249866162105,0.0643145354296492,1,0,-0.496632996632997,0,-0.496632996632997,0,"Vermelho vence"
"BR1_3227268085",-33,364,-13,-2,2234,1659,8,-215,-327,-5,-1668,-1140,-20,-316,-273,-9,-68,445,13,0,1,0,3,1,0.484268285318474,0.541623678475331,-0.0573553931568563,0,0,0,0,0,0,"Vermelho vence"
"BR1_3227268524",-4826,-3748,-84,-6,-677,-596,-21,274,160,-2,-2171,-2219,-40,-1383,-664,-24,-869,-429,3,0,1,0,3,0,0.476472091589343,0.51006193752638,-0.0335898459370371,1,1,0.0476190476190476,0.247191011235955,-0.199571963616907,1,"Azul vence"
"BR1_3227268891",-1098,-54,-10,2,-2409,-1167,-34,-598,-190,0,2474,1258,26,-163,194,-10,-402,-149,8,1,0,0,0,0,0.48786680620916,0.521942986516234,-0.0340761803070733,1,1,-0.224506974506975,0.0668202764976958,-0.29132725100467,0,"Vermelho vence"
"BR1_3227274107",676,666,15,0,-749,-261,3,-139,-391,-17,521,789,4,1074,632,31,-31,-103,-6,0,1,0,3,1,0.477900897199209,0.508504858898652,-0.0306039616994431,1,1,0.328042328042328,-0.36734693877551,0.695389266817838,1,"Azul vence"
"BR1_3227275366",-2388,-306,6,-5,-149,-562,7,-1657,-120,-6,-287,-167,-5,509,893,11,-804,-350,-1,0,1,0,3,0,0.494960776475886,0.4712019122149,0.0237588642609864,1,1,-0.163286464191976,0.0161564625850339,-0.17944292677701,0,"Vermelho vence"
"BR1_3227277564",1554,1749,72,3,192,767,-1,-397,-94,-2,1452,829,33,354,507,41,-47,-260,1,1,0,3,0,0,0.474977746351531,0.481877111209785,-0.0068993648582536,0,0,0,0,0,1,"Azul vence"
"BR1_3227279464",-1183,-730,-34,-3,-2791,-1546,-46,-872,-618,-10,211,152,1,2388,866,23,-119,416,-2,1,0,0,3,1,0.501866775553588,0.495564789946095,0.00630198560749301,1,0,0.218201090248334,0,0.218201090248334,1,"Azul vence"
"BR1_3227288138",-2760,-2543,-54,-4,-1215,-1025,-40,-113,-340,7,-1332,-1308,-26,167,-413,3,-267,543,2,1,0,0,3,1,0.496626854020297,0.511501666489838,-0.0148748124695416,1,1,-0.54537919602155,0.116116905166141,-0.661496101187691,0,"Vermelho vence"
"BR1_3227296173",1918,2460,48,2,-90,633,13,78,-105,-7,1980,1156,31,-224,736,7,174,40,4,1,0,3,0,0,0.454871356413764,0.4680685109614,-0.0131971545476355,0,1,0,-0.359848484848485,0.359848484848485,1,"Azul vence"
"BR1_3227297519",-2124,-1546,-33,-3,208,126,-8,-478,-330,0,-878,-284,-6,-322,-313,-17,-654,-745,-2,1,0,3,0,1,0.514909567637671,0.528548030493726,-0.0136384628560549,1,1,-0.0220879584257193,0.0866989075817599,-0.108786866007479,0,"Vermelho vence"
"BR1_3227297753",684,-45,-7,4,-9,-106,-3,-125,45,-14,-870,-911,-5,243,153,20,1445,774,-5,0,0,0,0,1,0.538799598359675,0.493324078248061,0.045475520111614,1,1,0.254982207343006,-0.15762992386627,0.412612131209276,1,"Azul vence"
"BR1_3227301989",-2436,-2611,-60,-6,-1970,-1364,-38,-563,-913,-14,-1061,-233,-12,824,-113,13,334,12,-9,1,0,0,3,0,0.499189292332545,0.502941006930693,-0.00375171459814738,1,1,-0.4,0.166484321253988,-0.566484321253988,0,"Vermelho vence"
